species,life_stage,depth,suit
chinook,adult,0,0
chinook,adult,0.01,0
chinook,adult,0.02,0
chinook,adult,0.03,0
chinook,adult,0.04,0
chinook,adult,0.05,0
chinook,adult,0.06,0
chinook,adult,0.07,0
chinook,adult,0.08,0
chinook,adult,0.09,0
chinook,adult,0.1,0
chinook,adult,0.11,0
chinook,adult,0.12,0
chinook,adult,0.13,0
chinook,adult,0.14,0
chinook,adult,0.15,0
chinook,adult,0.16,0
chinook,adult,0.17,0
chinook,adult,0.18,0
chinook,adult,0.19,0
chinook,adult,0.2,0
chinook,adult,0.21,0
chinook,adult,0.22,0
chinook,adult,0.23,0
chinook,adult,0.24,0
chinook,adult,0.25,0.02
chinook,adult,0.26,0.04
chinook,adult,0.27,0.05
chinook,adult,0.28,0.07
chinook,adult,0.29,0.09
chinook,adult,0.3,0.11
chinook,adult,0.31,0.13
chinook,adult,0.32,0.14
chinook,adult,0.33,0.16
chinook,adult,0.34,0.18
chinook,adult,0.35,0.2
chinook,adult,0.36,0.21
chinook,adult,0.37,0.23
chinook,adult,0.38,0.25
chinook,adult,0.39,0.27
chinook,adult,0.4,0.29
chinook,adult,0.41,0.3
chinook,adult,0.42,0.32
chinook,adult,0.43,0.34
chinook,adult,0.44,0.36
chinook,adult,0.45,0.38
chinook,adult,0.46,0.39
chinook,adult,0.47,0.41
chinook,adult,0.48,0.43
chinook,adult,0.49,0.45
chinook,adult,0.5,0.46
chinook,adult,0.51,0.48
chinook,adult,0.52,0.5
chinook,adult,0.53,0.52
chinook,adult,0.54,0.54
chinook,adult,0.55,0.55
chinook,adult,0.56,0.57
chinook,adult,0.57,0.59
chinook,adult,0.58,0.61
chinook,adult,0.59,0.63
chinook,adult,0.6,0.64
chinook,adult,0.61,0.66
chinook,adult,0.62,0.68
chinook,adult,0.63,0.7
chinook,adult,0.64,0.71
chinook,adult,0.65,0.73
chinook,adult,0.66,0.75
chinook,adult,0.67,0.77
chinook,adult,0.68,0.79
chinook,adult,0.69,0.8
chinook,adult,0.7,0.82
chinook,adult,0.71,0.84
chinook,adult,0.72,0.86
chinook,adult,0.73,0.88
chinook,adult,0.74,0.89
chinook,adult,0.75,0.91
chinook,adult,0.76,0.93
chinook,adult,0.77,0.95
chinook,adult,0.78,0.96
chinook,adult,0.79,0.98
chinook,adult,0.8,1
chinook,adult,0.81,1
chinook,adult,0.82,1
chinook,adult,0.83,1
chinook,adult,0.84,1
chinook,adult,0.85,1
chinook,adult,0.86,1
chinook,adult,0.87,1
chinook,adult,0.88,1
chinook,adult,0.89,1
chinook,adult,0.9,1
chinook,adult,0.91,1
chinook,adult,0.92,1
chinook,adult,0.93,1
chinook,adult,0.94,1
chinook,adult,0.95,1
chinook,adult,0.96,1
chinook,adult,0.97,1
chinook,adult,0.98,1
chinook,adult,0.99,1
chinook,adult,1,1
chinook,adult,1.01,1
chinook,adult,1.02,1
chinook,adult,1.03,1
chinook,adult,1.04,1
chinook,adult,1.05,1
chinook,adult,1.06,1
chinook,adult,1.07,1
chinook,adult,1.08,1
chinook,adult,1.09,1
chinook,adult,1.1,1
chinook,adult,1.11,1
chinook,adult,1.12,1
chinook,adult,1.13,1
chinook,adult,1.14,1
chinook,adult,1.15,1
chinook,adult,1.16,1
chinook,adult,1.17,1
chinook,adult,1.18,1
chinook,adult,1.19,1
chinook,adult,1.2,1
chinook,adult,1.21,1
chinook,adult,1.22,1
chinook,adult,1.23,1
chinook,adult,1.24,1
chinook,adult,1.25,1
chinook,adult,1.26,1
chinook,adult,1.27,1
chinook,adult,1.28,1
chinook,adult,1.29,1
chinook,adult,1.3,1
chinook,adult,1.31,1
chinook,adult,1.32,1
chinook,adult,1.33,1
chinook,adult,1.34,1
chinook,adult,1.35,1
chinook,adult,1.36,1
chinook,adult,1.37,1
chinook,adult,1.38,1
chinook,adult,1.39,1
chinook,adult,1.4,1
chinook,adult,1.41,1
chinook,adult,1.42,1
chinook,adult,1.43,1
chinook,adult,1.44,1
chinook,adult,1.45,1
chinook,adult,1.46,1
chinook,adult,1.47,1
chinook,adult,1.48,1
chinook,adult,1.49,1
chinook,adult,1.5,1
chinook,adult,1.51,1
chinook,adult,1.52,1
chinook,adult,1.53,1
chinook,adult,1.54,1
chinook,adult,1.55,1
chinook,adult,1.56,1
chinook,adult,1.57,1
chinook,adult,1.58,1
chinook,adult,1.59,1
chinook,adult,1.6,1
chinook,adult,1.61,1
chinook,adult,1.62,1
chinook,adult,1.63,1
chinook,adult,1.64,1
chinook,adult,1.65,1
chinook,adult,1.66,1
chinook,adult,1.67,1
chinook,adult,1.68,1
chinook,adult,1.69,1
chinook,adult,1.7,1
chinook,adult,1.71,1
chinook,adult,1.72,1
chinook,adult,1.73,1
chinook,adult,1.74,1
chinook,adult,1.75,1
chinook,adult,1.76,1
chinook,adult,1.77,1
chinook,adult,1.78,1
chinook,adult,1.79,1
chinook,adult,1.8,1
chinook,adult,1.81,1
chinook,adult,1.82,1
chinook,adult,1.83,1
chinook,adult,1.84,1
chinook,adult,1.85,1
chinook,adult,1.86,1
chinook,adult,1.87,1
chinook,adult,1.88,1
chinook,adult,1.89,1
chinook,adult,1.9,1
chinook,adult,1.91,1
chinook,adult,1.92,1
chinook,adult,1.93,1
chinook,adult,1.94,1
chinook,adult,1.95,1
chinook,adult,1.96,1
chinook,adult,1.97,1
chinook,adult,1.98,1
chinook,adult,1.99,1
chinook,adult,2,1
chinook,adult,2.01,1
chinook,adult,2.02,1
chinook,adult,2.03,1
chinook,adult,2.04,1
chinook,adult,2.05,1
chinook,adult,2.06,1
chinook,adult,2.07,1
chinook,adult,2.08,1
chinook,adult,2.09,1
chinook,adult,2.1,1
chinook,adult,2.11,1
chinook,adult,2.12,1
chinook,adult,2.13,1
chinook,adult,2.14,1
chinook,adult,2.15,1
chinook,adult,2.16,1
chinook,adult,2.17,1
chinook,adult,2.18,1
chinook,adult,2.19,1
chinook,adult,2.2,1
chinook,adult,2.21,1
chinook,adult,2.22,1
chinook,adult,2.23,1
chinook,adult,2.24,1
chinook,adult,2.25,1
chinook,adult,2.26,1
chinook,adult,2.27,1
chinook,adult,2.28,1
chinook,adult,2.29,1
chinook,adult,2.3,1
chinook,adult,2.31,1
chinook,adult,2.32,1
chinook,adult,2.33,1
chinook,adult,2.34,1
chinook,adult,2.35,1
chinook,adult,2.36,1
chinook,adult,2.37,1
chinook,adult,2.38,1
chinook,adult,2.39,1
chinook,adult,2.4,1
chinook,adult,2.41,1
chinook,adult,2.42,1
chinook,adult,2.43,1
chinook,adult,2.44,1
chinook,adult,2.45,1
chinook,adult,2.46,1
chinook,adult,2.47,1
chinook,adult,2.48,1
chinook,adult,2.49,1
chinook,adult,2.5,1
chinook,adult,2.51,1
chinook,adult,2.52,1
chinook,adult,2.53,1
chinook,adult,2.54,1
chinook,adult,2.55,1
chinook,adult,2.56,1
chinook,adult,2.57,1
chinook,adult,2.58,1
chinook,adult,2.59,1
chinook,adult,2.6,1
chinook,adult,2.61,1
chinook,adult,2.62,1
chinook,adult,2.63,1
chinook,adult,2.64,1
chinook,adult,2.65,1
chinook,adult,2.66,1
chinook,adult,2.67,1
chinook,adult,2.68,1
chinook,adult,2.69,1
chinook,adult,2.7,1
chinook,adult,2.71,1
chinook,adult,2.72,1
chinook,adult,2.73,1
chinook,adult,2.74,1
chinook,adult,2.75,1
chinook,adult,2.76,1
chinook,adult,2.77,1
chinook,adult,2.78,1
chinook,adult,2.79,1
chinook,adult,2.8,1
chinook,adult,2.81,1
chinook,adult,2.82,1
chinook,adult,2.83,1
chinook,adult,2.84,1
chinook,adult,2.85,1
chinook,adult,2.86,1
chinook,adult,2.87,1
chinook,adult,2.88,1
chinook,adult,2.89,1
chinook,adult,2.9,1
chinook,adult,2.91,1
chinook,adult,2.92,1
chinook,adult,2.93,1
chinook,adult,2.94,1
chinook,adult,2.95,1
chinook,adult,2.96,1
chinook,adult,2.97,1
chinook,adult,2.98,1
chinook,adult,2.99,1
chinook,adult,3,1
chinook,adult,3.01,1
chinook,adult,3.02,1
chinook,adult,3.03,1
chinook,adult,3.04,1
chinook,adult,3.05,1
chinook,adult,3.06,1
chinook,adult,3.07,1
chinook,adult,3.08,1
chinook,adult,3.09,1
chinook,adult,3.1,1
chinook,adult,3.11,1
chinook,adult,3.12,1
chinook,adult,3.13,1
chinook,adult,3.14,1
chinook,adult,3.15,1
chinook,adult,3.16,1
chinook,adult,3.17,1
chinook,adult,3.18,1
chinook,adult,3.19,1
chinook,adult,3.2,1
chinook,adult,3.21,1
chinook,adult,3.22,1
chinook,adult,3.23,1
chinook,adult,3.24,1
chinook,adult,3.25,1
chinook,adult,3.26,1
chinook,adult,3.27,1
chinook,adult,3.28,1
chinook,adult,3.29,1
chinook,adult,3.3,1
chinook,adult,3.31,1
chinook,adult,3.32,1
chinook,adult,3.33,1
chinook,adult,3.34,1
chinook,adult,3.35,1
chinook,adult,3.36,1
chinook,adult,3.37,1
chinook,adult,3.38,1
chinook,adult,3.39,1
chinook,adult,3.4,1
chinook,adult,3.41,1
chinook,adult,3.42,1
chinook,adult,3.43,1
chinook,adult,3.44,1
chinook,adult,3.45,1
chinook,adult,3.46,1
chinook,adult,3.47,1
chinook,adult,3.48,1
chinook,adult,3.49,1
chinook,adult,3.5,1
chinook,adult,3.51,1
chinook,adult,3.52,1
chinook,adult,3.53,1
chinook,adult,3.54,1
chinook,adult,3.55,1
chinook,adult,3.56,1
chinook,adult,3.57,1
chinook,adult,3.58,1
chinook,adult,3.59,1
chinook,adult,3.6,1
chinook,adult,3.61,1
chinook,adult,3.62,1
chinook,adult,3.63,1
chinook,adult,3.64,1
chinook,adult,3.65,1
chinook,adult,3.66,1
chinook,adult,3.67,1
chinook,adult,3.68,1
chinook,adult,3.69,1
chinook,adult,3.7,1
chinook,adult,3.71,1
chinook,adult,3.72,1
chinook,adult,3.73,1
chinook,adult,3.74,1
chinook,adult,3.75,1
chinook,adult,3.76,1
chinook,adult,3.77,1
chinook,adult,3.78,1
chinook,adult,3.79,1
chinook,adult,3.8,1
chinook,adult,3.81,1
chinook,adult,3.82,1
chinook,adult,3.83,1
chinook,adult,3.84,1
chinook,adult,3.85,1
chinook,adult,3.86,1
chinook,adult,3.87,1
chinook,adult,3.88,1
chinook,adult,3.89,1
chinook,adult,3.9,1
chinook,adult,3.91,1
chinook,adult,3.92,1
chinook,adult,3.93,1
chinook,adult,3.94,1
chinook,adult,3.95,1
chinook,adult,3.96,1
chinook,adult,3.97,1
chinook,adult,3.98,1
chinook,adult,3.99,1
chinook,adult,4,1
chinook,fry_spring,0,0
chinook,fry_spring,0.01,0.17
chinook,fry_spring,0.02,0.33
chinook,fry_spring,0.03,0.5
chinook,fry_spring,0.04,0.67
chinook,fry_spring,0.05,0.83
chinook,fry_spring,0.06,1
chinook,fry_spring,0.07,1
chinook,fry_spring,0.08,1
chinook,fry_spring,0.09,1
chinook,fry_spring,0.1,1
chinook,fry_spring,0.11,1
chinook,fry_spring,0.12,1
chinook,fry_spring,0.13,0.91
chinook,fry_spring,0.14,0.82
chinook,fry_spring,0.15,0.73
chinook,fry_spring,0.16,0.7
chinook,fry_spring,0.17,0.66
chinook,fry_spring,0.18,0.63
chinook,fry_spring,0.19,0.6
chinook,fry_spring,0.2,0.56
chinook,fry_spring,0.21,0.53
chinook,fry_spring,0.22,0.5
chinook,fry_spring,0.23,0.48
chinook,fry_spring,0.24,0.46
chinook,fry_spring,0.25,0.43
chinook,fry_spring,0.26,0.4
chinook,fry_spring,0.27,0.38
chinook,fry_spring,0.28,0.37
chinook,fry_spring,0.29,0.35
chinook,fry_spring,0.3,0.34
chinook,fry_spring,0.31,0.32
chinook,fry_spring,0.32,0.31
chinook,fry_spring,0.33,0.29
chinook,fry_spring,0.34,0.28
chinook,fry_spring,0.35,0.27
chinook,fry_spring,0.36,0.25
chinook,fry_spring,0.37,0.24
chinook,fry_spring,0.38,0.23
chinook,fry_spring,0.39,0.21
chinook,fry_spring,0.4,0.2
chinook,fry_spring,0.41,0.2
chinook,fry_spring,0.42,0.2
chinook,fry_spring,0.43,0.2
chinook,fry_spring,0.44,0.19
chinook,fry_spring,0.45,0.19
chinook,fry_spring,0.46,0.19
chinook,fry_spring,0.47,0.19
chinook,fry_spring,0.48,0.19
chinook,fry_spring,0.49,0.18
chinook,fry_spring,0.5,0.18
chinook,fry_spring,0.51,0.18
chinook,fry_spring,0.52,0.18
chinook,fry_spring,0.53,0.18
chinook,fry_spring,0.54,0.17
chinook,fry_spring,0.55,0.17
chinook,fry_spring,0.56,0.17
chinook,fry_spring,0.57,0.16
chinook,fry_spring,0.58,0.16
chinook,fry_spring,0.59,0.16
chinook,fry_spring,0.6,0.16
chinook,fry_spring,0.61,0.16
chinook,fry_spring,0.62,0.15
chinook,fry_spring,0.63,0.15
chinook,fry_spring,0.64,0.15
chinook,fry_spring,0.65,0.15
chinook,fry_spring,0.66,0.15
chinook,fry_spring,0.67,0.14
chinook,fry_spring,0.68,0.14
chinook,fry_spring,0.69,0.14
chinook,fry_spring,0.7,0.14
chinook,fry_spring,0.71,0.14
chinook,fry_spring,0.72,0.13
chinook,fry_spring,0.73,0.13
chinook,fry_spring,0.74,0.13
chinook,fry_spring,0.75,0.13
chinook,fry_spring,0.76,0.13
chinook,fry_spring,0.77,0.13
chinook,fry_spring,0.78,0.13
chinook,fry_spring,0.79,0.12
chinook,fry_spring,0.8,0.12
chinook,fry_spring,0.81,0.12
chinook,fry_spring,0.82,0.12
chinook,fry_spring,0.83,0.11
chinook,fry_spring,0.84,0.11
chinook,fry_spring,0.85,0.11
chinook,fry_spring,0.86,0.11
chinook,fry_spring,0.87,0.1
chinook,fry_spring,0.88,0.1
chinook,fry_spring,0.89,0.1
chinook,fry_spring,0.9,0.1
chinook,fry_spring,0.91,0.1
chinook,fry_spring,0.92,0.09
chinook,fry_spring,0.93,0.09
chinook,fry_spring,0.94,0.09
chinook,fry_spring,0.95,0.09
chinook,fry_spring,0.96,0.09
chinook,fry_spring,0.97,0.08
chinook,fry_spring,0.98,0.08
chinook,fry_spring,0.99,0.08
chinook,fry_spring,1,0.08
chinook,fry_spring,1.01,0.08
chinook,fry_spring,1.02,0.08
chinook,fry_spring,1.03,0.08
chinook,fry_spring,1.04,0.07
chinook,fry_spring,1.05,0.07
chinook,fry_spring,1.06,0.07
chinook,fry_spring,1.07,0.07
chinook,fry_spring,1.08,0.07
chinook,fry_spring,1.09,0.07
chinook,fry_spring,1.1,0.06
chinook,fry_spring,1.11,0.06
chinook,fry_spring,1.12,0.06
chinook,fry_spring,1.13,0.06
chinook,fry_spring,1.14,0.06
chinook,fry_spring,1.15,0.05
chinook,fry_spring,1.16,0.05
chinook,fry_spring,1.17,0.05
chinook,fry_spring,1.18,0.04
chinook,fry_spring,1.19,0.04
chinook,fry_spring,1.2,0.04
chinook,fry_spring,1.21,0.04
chinook,fry_spring,1.22,0.04
chinook,fry_spring,1.23,0.03
chinook,fry_spring,1.24,0.03
chinook,fry_spring,1.25,0.03
chinook,fry_spring,1.26,0.03
chinook,fry_spring,1.27,0.03
chinook,fry_spring,1.28,0.02
chinook,fry_spring,1.29,0.02
chinook,fry_spring,1.3,0.02
chinook,fry_spring,1.31,0.02
chinook,fry_spring,1.32,0.02
chinook,fry_spring,1.33,0.01
chinook,fry_spring,1.34,0.01
chinook,fry_spring,1.35,0.01
chinook,fry_spring,1.36,0.01
chinook,fry_spring,1.37,0.01
chinook,fry_spring,1.38,0.01
chinook,fry_spring,1.39,0.01
chinook,fry_spring,1.4,0
chinook,fry_spring,1.41,0
chinook,fry_spring,1.42,0
chinook,fry_spring,1.43,0
chinook,fry_spring,1.44,0
chinook,fry_spring,1.45,0
chinook,fry_spring,1.46,0
chinook,fry_spring,1.47,0
chinook,fry_spring,1.48,0
chinook,fry_spring,1.49,0
chinook,fry_spring,1.5,0
chinook,fry_spring,1.51,0
chinook,fry_spring,1.52,0
chinook,fry_spring,1.53,0
chinook,fry_spring,1.54,0
chinook,fry_spring,1.55,0
chinook,fry_spring,1.56,0
chinook,fry_spring,1.57,0
chinook,fry_spring,1.58,0
chinook,fry_spring,1.59,0
chinook,fry_spring,1.6,0
chinook,fry_spring,1.61,0
chinook,fry_spring,1.62,0
chinook,fry_spring,1.63,0
chinook,fry_spring,1.64,0
chinook,fry_spring,1.65,0
chinook,fry_spring,1.66,0
chinook,fry_spring,1.67,0
chinook,fry_spring,1.68,0
chinook,fry_spring,1.69,0
chinook,fry_spring,1.7,0
chinook,fry_spring,1.71,0
chinook,fry_spring,1.72,0
chinook,fry_spring,1.73,0
chinook,fry_spring,1.74,0
chinook,fry_spring,1.75,0
chinook,fry_spring,1.76,0
chinook,fry_spring,1.77,0
chinook,fry_spring,1.78,0
chinook,fry_spring,1.79,0
chinook,fry_spring,1.8,0
chinook,fry_spring,1.81,0
chinook,fry_spring,1.82,0
chinook,fry_spring,1.83,0
chinook,fry_spring,1.84,0
chinook,fry_spring,1.85,0
chinook,fry_spring,1.86,0
chinook,fry_spring,1.87,0
chinook,fry_spring,1.88,0
chinook,fry_spring,1.89,0
chinook,fry_spring,1.9,0
chinook,fry_spring,1.91,0
chinook,fry_spring,1.92,0
chinook,fry_spring,1.93,0
chinook,fry_spring,1.94,0
chinook,fry_spring,1.95,0
chinook,fry_spring,1.96,0
chinook,fry_spring,1.97,0
chinook,fry_spring,1.98,0
chinook,fry_spring,1.99,0
chinook,fry_spring,2,0
chinook,fry_spring,2.01,0
chinook,fry_spring,2.02,0
chinook,fry_spring,2.03,0
chinook,fry_spring,2.04,0
chinook,fry_spring,2.05,0
chinook,fry_spring,2.06,0
chinook,fry_spring,2.07,0
chinook,fry_spring,2.08,0
chinook,fry_spring,2.09,0
chinook,fry_spring,2.1,0
chinook,fry_spring,2.11,0
chinook,fry_spring,2.12,0
chinook,fry_spring,2.13,0
chinook,fry_spring,2.14,0
chinook,fry_spring,2.15,0
chinook,fry_spring,2.16,0
chinook,fry_spring,2.17,0
chinook,fry_spring,2.18,0
chinook,fry_spring,2.19,0
chinook,fry_spring,2.2,0
chinook,fry_spring,2.21,0
chinook,fry_spring,2.22,0
chinook,fry_spring,2.23,0
chinook,fry_spring,2.24,0
chinook,fry_spring,2.25,0
chinook,fry_spring,2.26,0
chinook,fry_spring,2.27,0
chinook,fry_spring,2.28,0
chinook,fry_spring,2.29,0
chinook,fry_spring,2.3,0
chinook,fry_spring,2.31,0
chinook,fry_spring,2.32,0
chinook,fry_spring,2.33,0
chinook,fry_spring,2.34,0
chinook,fry_spring,2.35,0
chinook,fry_spring,2.36,0
chinook,fry_spring,2.37,0
chinook,fry_spring,2.38,0
chinook,fry_spring,2.39,0
chinook,fry_spring,2.4,0
chinook,fry_spring,2.41,0
chinook,fry_spring,2.42,0
chinook,fry_spring,2.43,0
chinook,fry_spring,2.44,0
chinook,fry_spring,2.45,0
chinook,fry_spring,2.46,0
chinook,fry_spring,2.47,0
chinook,fry_spring,2.48,0
chinook,fry_spring,2.49,0
chinook,fry_spring,2.5,0
chinook,fry_spring,2.51,0
chinook,fry_spring,2.52,0
chinook,fry_spring,2.53,0
chinook,fry_spring,2.54,0
chinook,fry_spring,2.55,0
chinook,fry_spring,2.56,0
chinook,fry_spring,2.57,0
chinook,fry_spring,2.58,0
chinook,fry_spring,2.59,0
chinook,fry_spring,2.6,0
chinook,fry_spring,2.61,0
chinook,fry_spring,2.62,0
chinook,fry_spring,2.63,0
chinook,fry_spring,2.64,0
chinook,fry_spring,2.65,0
chinook,fry_spring,2.66,0
chinook,fry_spring,2.67,0
chinook,fry_spring,2.68,0
chinook,fry_spring,2.69,0
chinook,fry_spring,2.7,0
chinook,fry_spring,2.71,0
chinook,fry_spring,2.72,0
chinook,fry_spring,2.73,0
chinook,fry_spring,2.74,0
chinook,fry_spring,2.75,0
chinook,fry_spring,2.76,0
chinook,fry_spring,2.77,0
chinook,fry_spring,2.78,0
chinook,fry_spring,2.79,0
chinook,fry_spring,2.8,0
chinook,fry_spring,2.81,0
chinook,fry_spring,2.82,0
chinook,fry_spring,2.83,0
chinook,fry_spring,2.84,0
chinook,fry_spring,2.85,0
chinook,fry_spring,2.86,0
chinook,fry_spring,2.87,0
chinook,fry_spring,2.88,0
chinook,fry_spring,2.89,0
chinook,fry_spring,2.9,0
chinook,fry_spring,2.91,0
chinook,fry_spring,2.92,0
chinook,fry_spring,2.93,0
chinook,fry_spring,2.94,0
chinook,fry_spring,2.95,0
chinook,fry_spring,2.96,0
chinook,fry_spring,2.97,0
chinook,fry_spring,2.98,0
chinook,fry_spring,2.99,0
chinook,fry_spring,3,0
chinook,fry_spring,3.01,0
chinook,fry_spring,3.02,0
chinook,fry_spring,3.03,0
chinook,fry_spring,3.04,0
chinook,fry_spring,3.05,0
chinook,fry_spring,3.06,0
chinook,fry_spring,3.07,0
chinook,fry_spring,3.08,0
chinook,fry_spring,3.09,0
chinook,fry_spring,3.1,0
chinook,fry_spring,3.11,0
chinook,fry_spring,3.12,0
chinook,fry_spring,3.13,0
chinook,fry_spring,3.14,0
chinook,fry_spring,3.15,0
chinook,fry_spring,3.16,0
chinook,fry_spring,3.17,0
chinook,fry_spring,3.18,0
chinook,fry_spring,3.19,0
chinook,fry_spring,3.2,0
chinook,fry_spring,3.21,0
chinook,fry_spring,3.22,0
chinook,fry_spring,3.23,0
chinook,fry_spring,3.24,0
chinook,fry_spring,3.25,0
chinook,fry_spring,3.26,0
chinook,fry_spring,3.27,0
chinook,fry_spring,3.28,0
chinook,fry_spring,3.29,0
chinook,fry_spring,3.3,0
chinook,fry_spring,3.31,0
chinook,fry_spring,3.32,0
chinook,fry_spring,3.33,0
chinook,fry_spring,3.34,0
chinook,fry_spring,3.35,0
chinook,fry_spring,3.36,0
chinook,fry_spring,3.37,0
chinook,fry_spring,3.38,0
chinook,fry_spring,3.39,0
chinook,fry_spring,3.4,0
chinook,fry_spring,3.41,0
chinook,fry_spring,3.42,0
chinook,fry_spring,3.43,0
chinook,fry_spring,3.44,0
chinook,fry_spring,3.45,0
chinook,fry_spring,3.46,0
chinook,fry_spring,3.47,0
chinook,fry_spring,3.48,0
chinook,fry_spring,3.49,0
chinook,fry_spring,3.5,0
chinook,fry_spring,3.51,0
chinook,fry_spring,3.52,0
chinook,fry_spring,3.53,0
chinook,fry_spring,3.54,0
chinook,fry_spring,3.55,0
chinook,fry_spring,3.56,0
chinook,fry_spring,3.57,0
chinook,fry_spring,3.58,0
chinook,fry_spring,3.59,0
chinook,fry_spring,3.6,0
chinook,fry_spring,3.61,0
chinook,fry_spring,3.62,0
chinook,fry_spring,3.63,0
chinook,fry_spring,3.64,0
chinook,fry_spring,3.65,0
chinook,fry_spring,3.66,0
chinook,fry_spring,3.67,0
chinook,fry_spring,3.68,0
chinook,fry_spring,3.69,0
chinook,fry_spring,3.7,0
chinook,fry_spring,3.71,0
chinook,fry_spring,3.72,0
chinook,fry_spring,3.73,0
chinook,fry_spring,3.74,0
chinook,fry_spring,3.75,0
chinook,fry_spring,3.76,0
chinook,fry_spring,3.77,0
chinook,fry_spring,3.78,0
chinook,fry_spring,3.79,0
chinook,fry_spring,3.8,0
chinook,fry_spring,3.81,0
chinook,fry_spring,3.82,0
chinook,fry_spring,3.83,0
chinook,fry_spring,3.84,0
chinook,fry_spring,3.85,0
chinook,fry_spring,3.86,0
chinook,fry_spring,3.87,0
chinook,fry_spring,3.88,0
chinook,fry_spring,3.89,0
chinook,fry_spring,3.9,0
chinook,fry_spring,3.91,0
chinook,fry_spring,3.92,0
chinook,fry_spring,3.93,0
chinook,fry_spring,3.94,0
chinook,fry_spring,3.95,0
chinook,fry_spring,3.96,0
chinook,fry_spring,3.97,0
chinook,fry_spring,3.98,0
chinook,fry_spring,3.99,0
chinook,fry_spring,4,0
chinook,fry_summer,0,0
chinook,fry_summer,0.01,0.03
chinook,fry_summer,0.02,0.05
chinook,fry_summer,0.03,0.08
chinook,fry_summer,0.04,0.1
chinook,fry_summer,0.05,0.12
chinook,fry_summer,0.06,0.15
chinook,fry_summer,0.07,0.18
chinook,fry_summer,0.08,0.22
chinook,fry_summer,0.09,0.26
chinook,fry_summer,0.1,0.3
chinook,fry_summer,0.11,0.37
chinook,fry_summer,0.12,0.42
chinook,fry_summer,0.13,0.5
chinook,fry_summer,0.14,0.58
chinook,fry_summer,0.15,0.63
chinook,fry_summer,0.16,0.72
chinook,fry_summer,0.17,0.78
chinook,fry_summer,0.18,0.85
chinook,fry_summer,0.19,0.91
chinook,fry_summer,0.2,0.96
chinook,fry_summer,0.21,0.99
chinook,fry_summer,0.22,1
chinook,fry_summer,0.23,1
chinook,fry_summer,0.24,1
chinook,fry_summer,0.25,1
chinook,fry_summer,0.26,1
chinook,fry_summer,0.27,1
chinook,fry_summer,0.28,1
chinook,fry_summer,0.29,1
chinook,fry_summer,0.3,1
chinook,fry_summer,0.31,1
chinook,fry_summer,0.32,1
chinook,fry_summer,0.33,1
chinook,fry_summer,0.34,1
chinook,fry_summer,0.35,1
chinook,fry_summer,0.36,1
chinook,fry_summer,0.37,1
chinook,fry_summer,0.38,1
chinook,fry_summer,0.39,1
chinook,fry_summer,0.4,1
chinook,fry_summer,0.41,1
chinook,fry_summer,0.42,1
chinook,fry_summer,0.43,1
chinook,fry_summer,0.44,1
chinook,fry_summer,0.45,1
chinook,fry_summer,0.46,1
chinook,fry_summer,0.47,1
chinook,fry_summer,0.48,1
chinook,fry_summer,0.49,1
chinook,fry_summer,0.5,1
chinook,fry_summer,0.51,1
chinook,fry_summer,0.52,1
chinook,fry_summer,0.53,1
chinook,fry_summer,0.54,1
chinook,fry_summer,0.55,1
chinook,fry_summer,0.56,1
chinook,fry_summer,0.57,1
chinook,fry_summer,0.58,1
chinook,fry_summer,0.59,1
chinook,fry_summer,0.6,1
chinook,fry_summer,0.61,1
chinook,fry_summer,0.62,1
chinook,fry_summer,0.63,1
chinook,fry_summer,0.64,1
chinook,fry_summer,0.65,1
chinook,fry_summer,0.66,1
chinook,fry_summer,0.67,1
chinook,fry_summer,0.68,1
chinook,fry_summer,0.69,1
chinook,fry_summer,0.7,1
chinook,fry_summer,0.71,1
chinook,fry_summer,0.72,1
chinook,fry_summer,0.73,1
chinook,fry_summer,0.74,1
chinook,fry_summer,0.75,1
chinook,fry_summer,0.76,1
chinook,fry_summer,0.77,1
chinook,fry_summer,0.78,1
chinook,fry_summer,0.79,1
chinook,fry_summer,0.8,1
chinook,fry_summer,0.81,1
chinook,fry_summer,0.82,1
chinook,fry_summer,0.83,1
chinook,fry_summer,0.84,1
chinook,fry_summer,0.85,1
chinook,fry_summer,0.86,1
chinook,fry_summer,0.87,1
chinook,fry_summer,0.88,1
chinook,fry_summer,0.89,1
chinook,fry_summer,0.9,1
chinook,fry_summer,0.91,1
chinook,fry_summer,0.92,1
chinook,fry_summer,0.93,1
chinook,fry_summer,0.94,1
chinook,fry_summer,0.95,1
chinook,fry_summer,0.96,1
chinook,fry_summer,0.97,1
chinook,fry_summer,0.98,1
chinook,fry_summer,0.99,1
chinook,fry_summer,1,1
chinook,fry_summer,1.01,1
chinook,fry_summer,1.02,1
chinook,fry_summer,1.03,1
chinook,fry_summer,1.04,1
chinook,fry_summer,1.05,1
chinook,fry_summer,1.06,1
chinook,fry_summer,1.07,1
chinook,fry_summer,1.08,1
chinook,fry_summer,1.09,1
chinook,fry_summer,1.1,1
chinook,fry_summer,1.11,1
chinook,fry_summer,1.12,1
chinook,fry_summer,1.13,1
chinook,fry_summer,1.14,1
chinook,fry_summer,1.15,1
chinook,fry_summer,1.16,1
chinook,fry_summer,1.17,1
chinook,fry_summer,1.18,1
chinook,fry_summer,1.19,1
chinook,fry_summer,1.2,1
chinook,fry_summer,1.21,1
